Timestamp,NT:/Pose/.type,NT:/Pose/robotPose,NT:/Pose/robotPose/0,NT:/Pose/robotPose/1,NT:/Pose/robotPose/2,NT:/Pose/robotPose/length
1.763594,"Field2d",null,null,null,null,null
9.495343,"Field2d",[4982.497029118433; -13625.4239854532; 0.2905455486054656],4982.497029118433,-13625.4239854532,0.2905455486054656,3
9.499793,"Field2d",[4982.5093606833; -13625.430442073735; 0.2905455486054656],4982.5093606833,-13625.430442073735,0.2905455486054656,3
9.50279,"Field2d",[4982.50012882498; -13625.42774253069; 0.2905455486054656],4982.50012882498,-13625.42774253069,0.2905455486054656,3
9.506371,"Field2d",[-4770.062591094149; -11186.973534279314; 0.2905455486054656],-4770.062591094149,-11186.973534279314,0.2905455486054656,3
9.511483,"Field2d",[-4770.068095943304; -11186.972810464284; 0.2905455486054656],-4770.068095943304,-11186.972810464284,0.2905455486054656,3
9.514279,"Field2d",[-4770.058777209288; -11186.973532374446; 0.2905455486054656],-4770.058777209288,-11186.973532374446,0.2905455486054656,3
9.519009,"Field2d",[-4770.03756449172; -11186.988110106908; 0.2905455486054656],-4770.03756449172,-11186.988110106908,0.2905455486054656,3
9.523148,"Field2d",[-4770.052333084976; -11186.991760856421; 0.2905455486054656],-4770.052333084976,-11186.991760856421,0.2905455486054656,3
9.526539,"Field2d",[5275.619226611832; -11564.761602638315; 0.2905455486054656],5275.619226611832,-11564.761602638315,0.2905455486054656,3
9.531688,"Field2d",[5275.622480427902; -11564.761943478607; 0.2905455486054656],5275.622480427902,-11564.761943478607,0.2905455486054656,3
9.534655,"Field2d",[5275.64257409845; -11564.781514572855; 0.2905455486054656],5275.64257409845,-11564.781514572855,0.2905455486054656,3
9.539661,"Field2d",[5275.63344008264; -11564.778497386289; 0.2905455486054656],5275.63344008264,-11564.778497386289,0.2905455486054656,3
9.542707,"Field2d",[5275.626979972293; -11564.777284636628; 0.2905455486054656],5275.626979972293,-11564.777284636628,0.2905455486054656,3
9.546211,"Field2d",[-4754.589602456106; -12238.204085564632; 0.2905455486054656],-4754.589602456106,-12238.204085564632,0.2905455486054656,3
9.551554,"Field2d",[-4754.56152713595; -12238.225802897707; 0.2905455486054656],-4754.56152713595,-12238.225802897707,0.2905455486054656,3
9.555068,"Field2d",[-4754.566784752505; -12238.22340196191; 0.2905455486054656],-4754.566784752505,-12238.22340196191,0.2905455486054656,3
9.560176,"Field2d",[-4754.577492013576; -12238.221178101356; 0.2905455486054656],-4754.577492013576,-12238.221178101356,0.2905455486054656,3
9.563547,"Field2d",[-4754.562893155459; -12238.230254921764; 0.2905455486054656],-4754.562893155459,-12238.230254921764,0.2905455486054656,3
9.566164,"Field2d",[5287.53429824339; -11775.421839019944; 0.2905455486054656],5287.53429824339,-11775.421839019944,0.2905455486054656,3
9.570279,"Field2d",[5287.537876775445; -11775.42193624384; 0.2905455486054656],5287.537876775445,-11775.42193624384,0.2905455486054656,3
9.57566,"Field2d",[5287.5448068946525; -11775.360621759006; 0.2905455486054656],5287.5448068946525,-11775.360621759006,0.2905455486054656,3
9.579205,"Field2d",[5287.503885910339; -11775.385818261926; 0.2905455486054656],5287.503885910339,-11775.385818261926,0.2905455486054656,3
9.582706,"Field2d",[5287.503461232155; -11775.385616309086; 0.2905455486054656],5287.503461232155,-11775.385616309086,0.2905455486054656,3
9.587323,"Field2d",[5287.496117802055; -11775.383314187002; 0.2905455486054656],5287.496117802055,-11775.383314187002,0.2905455486054656,3
9.590361,"Field2d",[5287.498401560346; -11775.384157376711; 0.2905455486054656],5287.498401560346,-11775.384157376711,0.2905455486054656,3
